date,type,url,title
04/23/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=6082c23fa1ce5816b492c0c0,Canal Place Preservation and Development Authority
04/28/2021,Special Reports and Letters,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=608abc6da1ce580ec8778676,"Review of the Actions Taken by the Department of General Services - Office of Procurement and Logistics to Resolve Repeat Audit Findings in Response to the April 2020 Joint Chairmen's Report
                                                            



NOTE: Effective October 1, 2019, the Office of Procurement and Logistics is now named Office of State Procurement."
04/28/2021,Special Reports and Letters,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=608abc53a1ce580ec877720e,Review of the Actions Taken by the Department of Human Services - Family Investment Administration to Resolve Repeat Audit Findings in Response to the April 2020 Joint Chairmen's Report
04/30/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=60929cb2a1ce580fe0b13ec2,Maryland Tax Court
05/06/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=609414aca1ce581310dbfcdf,Maryland Health Benefit Exchange
05/12/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=609bf24aa1ce5801f89b5183,University System of Maryland - Bowie State University
05/13/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=609d864ca1ce5812e4d79ea2,Department of Human Services - Child Support Administration
05/17/2021,Local School Systems,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=60a28fb6a1ce5815a4ff8d83,St. Mary's County Public Schools
06/03/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=60b92537a1ce58135c03b08d,Department of Human Services - Social Services Administration
06/09/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=60c0e1ada1ce5816f024e5f4,Maryland Stadium Authority
06/23/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=60d36646a1ce5810c8ebfc10,Maryland Department of Aging
06/24/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=60d4a4aea1ce5801880d399c,Maryland Higher Education Commission
07/20/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=60f6fe83a1ce580fe0a1ba8c,Office of the Clerk of Circuit Court - Cecil County
07/21/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=60faf354a1ce5813c4c7158d,Office of the Register of Wills - Prince George's County
08/03/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=6109a046a1ce581054861ef9,Office of the Register of Wills - Cecil County
08/10/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=611669bda1ce5815a0d1bed7,Office of the Public Defender
08/16/2021,Special Reports and Letters,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=611aaf48a1ce58176c83112d,"Review of Local Government Audit Reports - Fiscal Year Ending June 30, 2020"
08/18/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=611e6c20a1ce58118c547bb9,Maryland Food Center Authority
08/19/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=611e6c36a1ce58118c549061,Office of the Clerk of Circuit Court - Prince George's County
08/25/2021,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=61264255a1ce581130282e84,"Presentation to the Joint Audit and Evaluation Committee - Judiciary
                                                            



Related Report Dated (4/7/2021)
Video Presentation (Judiciary starts at 01:47:07)"
08/25/2021,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=61264254a1ce581130282e83,"Presentation to the Joint Audit and Evaluation Committee - Department of Human Services – Social Services Administration
                                                            



Related Report Dated (6/3/2021)
Video Presentation (Department of Human Services – Social Services Administration starts at 2:08)"
08/25/2021,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=61264255a1ce581130282e85,"Presentation to the Joint Audit and Evaluation Committee - Summary of Reports Issued and Recommended Committee Action - December 1, 2020 to July 31, 2021
                                                            



The reports referenced in this presentation are listed below.
Comptroller of Maryland – Compliance Division (12/18/2020)
Maryland Department of Health – Regulatory Services (1/19/2021)
Department of Natural Resources (4/5/2021)
Judiciary (4/7/2021)
Department of Human Services – Social Services Administration (6/3/2021)"
08/23/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=6123d393a1ce5811d00d0d9a,Judiciary - Judicial Information Systems
08/27/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=612f8caea1ce580c14f4ee34,Office of the Clerk of Circuit Court - Frederick County
09/02/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=61312d0ea1ce5816d02845fb,Department of Juvenile Services
09/07/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=6138af5ea1ce580d00a8988f,"Comptroller of Maryland - Field Enforcement Division
                                                            



NOTE:  Effective January 1, 2021, authority to enforce the State's laws concerning alcoholic beverages and tobacco products was transferred, by law, to the newly established Alcohol and Tobacco Commission.  All other authority and responsibilities of the Field Enforcement Division (FED) remain with the Comptroller, although the name of FED was effectively changed at that time to the Field Enforcement Bureau."
09/08/2021,Special Reports and Letters,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=6138d92ea1ce580d00a953b0,"Review of Community College Audit Reports - Fiscal Year Ending June 30, 2020"
09/10/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=613b66bba1ce580f582d8cc3,Department of Public Safety and Correctional Services - Information Technology and Communications Division
09/13/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=6140bacea1ce580b84c93f72,Maryland Transportation Authority
09/14/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=6144941da1ce580cd0e3224d,Uninsured Employers' Fund
09/16/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=614353eea1ce580cd0e2bd99,Office of People's Counsel
09/20/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=6148ff98a1ce58162c5448f2,Office of the Register of Wills - Frederick County
09/28/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=615725e8a1ce58073c41234b,"Potomac River Fisheries Commission - Report for the Year Ended June 30, 2021 (Examination)"
10/19/2021,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=616dab33a1ce58057cb51800,"Presentation to the Joint Audit and Evaluation Committee - Maryland Higher Education Commission
                                                            



Related Report Dated (6/24/2021)
Video Presentation (Maryland Higher Education Commission)"
10/19/2021,Performance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=6172b15aa1ce58034090a422,Baltimore Police Department - Evaluation of Purchasing and Disbursement Controls and Transactions
11/10/2021,Performance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=618c4c62a1ce580a0c9f23c5,"State Grants
                                                            



Cover letter for Maryland Department of Labor response that was received after report issuance"
10/20/2021,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=61969a33a1ce5b03ccd628cd,"Presentation to the Joint Committee on the Management of Public Funds - Monitoring of Local Government Audits
                                                            



Related Report Dated 8/16/2021
Video Presentation (Monitoring of Local Government Audits)"
11/17/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=619424d2a1ce5811282b2d9b,Maryland African American Museum Corporation
12/01/2021,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=61a7948da1ce58155062f00f,"Presentation to the Joint Audit and Evaluation Committee - Maryland Transportation Authority
                                                            



Related Report Dated (9/13/2021)
Video Presentation (Maryland Transportation Authority starts at 3:02)"
12/01/2021,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=61a7948da1ce58155062f013,"Presentation to the Joint Audit and Evaluation Committee - State Grants
                                                            



Related Report Dated (11/10/2021)
Video Presentation (State Grants starts at 1:42:22)"
12/01/2021,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=61a7948da1ce58155062f010,"Presentation to the Joint Audit and Evaluation Committee - Fraud Investigation Unit  - Update and Results
                                                            



The reports referenced in this presentation are listed below.
Department of Juvenile Services (Report Dated 9/2/2021)
Office of the Public Defender (Report Dated 8/10/2021)
Maryland Department of Agriculture (Report Dated 12/14/2020)
Video Presentation (Fraud Investigation Unit Update and Results starts at 2:22:29)"
12/01/2021,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=61a7948da1ce58155062f012,"Presentation to the Joint Audit and Evaluation Committee - Follow-up Process and Repeat Audit Findings
                                                            



Video Presentation (Report on Follow-up Process and Repeat Audit Findings starts at 2:35:42)"
12/01/2021,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=61a7948da1ce58155062f011,"Presentation to the Joint Audit and Evaluation Committee - Summary of Reports Issued and Recommended Committee Action - August 1, 2021 to November 15, 2021
                                                            



The reports referenced in this presentation are listed below.
Maryland Transportation Authority (9/13/2021)
State Grants (11/10/2021)
Video Presentation (Summary of Audit Reports and Recommended Committee Action starts at 2:37:29)"
11/30/2021,Performance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=61a77d29a1ce581550628405,Baltimore Police Department - Asset Forfeiture and Property Control
12/03/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=61aa6c54a1ce580a9caaf87a,University System of Maryland - University of Baltimore
12/13/2021,Special Reports and Letters,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=61bb7f05a1ce58056ca2e7ef,Review of Certain Emergency Procurements Related to the State of Maryland's COVID-19 Response
01/07/2022,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=61dee270a1ce580648990075,"Maryland Department of Labor - Office of the Secretary - Division of Administration - Division of Workforce Development and Adult Learning
                                                            



NOTE: Effective July 1, 2019, the Department of Labor, Licensing and Regulation is now named Maryland Department of Labor."
01/18/2022,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=61e6e689a1ce58121430b267,"Presentation to the House Health and Government Operations Committee - Review of Certain Emergency Procurements Related to the State of Maryland’s COVID-19 Response
                                                            



Related Report Dated (12/13/2021)
Video Presentation (Review of Certain Emergency Procurements Related to the State of Maryland’s COVID-19 Response starts at 2:05)"
